Restaurant Name,Longitude,Latitude
The Shooters Cafe,76.7187888,30.6955506
Joey's Pizza,72.829976,19.12663
Cafe Hydro,72.86238123,19.22131488
The American Joint,72.8413473,19.2238399
The Fusion Kitchen,72.848923,19.254567
145 Kala Ghoda,72.83258457,18.92758399
Tea Villa Cafe,72.83398401,19.05583064
Grandmama's Cafe,72.82780755,19.09145752
Mumbai Vibe,72.83265799,19.06583751
The Rolling Pin,72.82520279,18.99404899
Farzi Cafe,72.82764997,19.0035172
SpiceKlub,72.82555282,18.99423667
Tea Villa Cafe,72.97228105,19.20722241
Joey's Pizza,72.834715,19.178321
Stacks And Racks,72.83619149,19.18129965
The English Department Bar & Diner,72.83672087,19.17626869
Mirchi And Mime,72.90738534,19.12008268
38 Degree East,72.90849264,19.12199866
R' ADDA,72.825451,19.1093
Tea Villa Cafe,72.8130738,19.1311405
Tea Villa Cafe,72.846749,19.103249
Hotel RRR Mysore,76.65487778,12.31107222
Jalpaan Dining Saga,76.64362222,12.30456944
The Old House,76.64262,12.299524
Vinayaka Mylari,76.66580833,12.3085
Empire Restaurant,76.62796111,12.32397778
Green Leaf,76.62616667,12.32399444
Pakva Lounge,76.63227778,12.32546111
Spring - Radisson Blu Plaza,76.665169,12.297954
Big Chicken,76.63058333,12.32319444
Barbeque Nation,76.62109444,12.32121389
Pizza Hut,76.63002778,12.323225
Tandooriwala,76.62586111,12.28474722
Jungle The Restaurant,76.65926389,12.31097222
The Barge Restaurant,0.0,0.0
By The Way,76.60665,12.35205833
Cafe Cornucopia,76.60306667,12.31696667
Mezzaluna,76.61910278,12.32635556
Nanking,76.61788889,12.33792778
Oyster Bay,76.61820278,12.33402222
Purple Haze,76.61679167,12.33797778
House of Caffeine,79.06428449,21.12420256
Hide Out The Street Cafe,79.06046167,21.12949694
Tapri The Chai Books Cafe,0.0,0.0
Eat Street Express,79.05922417,21.12499944
Zaikart,79.04722832,21.11882292
Cafe Zinea,79.0679011,21.1481626
Checker's,79.07658678,21.15841584
The B.A.W.A,79.07730427,21.15619053
FSB,79.08047698,21.13851031
NESCAF� Illusions,79.0651371,21.13685791
Nineties,79.06652045,21.14083972
Mocha,79.05853249,21.13784829
The Zuree Urban Kitchen,79.08184659,21.15848119
The Breakfast Story,79.03866302,21.1232834
Ten Downing Street Restaurant & Bar,79.07851763,21.13672376
Ashoka Restaurant,79.079819,21.159225
Barbeque Nation,79.080247,21.143272
KFC,79.08040556,21.14353333
Moksh The Restro Lounge,79.08009443,21.14014612
Mainland China,79.06482127,21.08922374
Divtya Budhlya Wada Restaurant,0.0,0.0
Spice Route,73.74210622,20.01361026
Veg Aroma,73.74589243,20.01207513
Eastern Spice,73.770914,20.006756
The Bake Studio,73.770914,20.006756
Barbeque Nation,73.760948,19.990707
Chai Tapri,0.0,0.0
Curry Leaves,73.75582778,20.01271111
Enter The Dragon,73.76653333,20.00551389
The Cafe Katta,73.756229,20.008442
White X Sky Lounge,0.0,0.0
12212,73.75463597,20.00669049
Al Arabian Express,73.76504313,20.0037341
RiverDine Restaurant & Bar,0.0,0.0
Barbeque Ville,73.77734005,19.97720852
Little Italy,0.0,0.0
Soma at Sula,0.0,0.0
Hotel Radhakrishna,73.74630857,19.98975665
Sadhana Restaurant,73.72076757,20.02091783
House Of Flavours,73.776176,19.991295
Food Cloud,0.0,0.0
Burger.in,77.19692286,28.53538174
Days of the Raj,77.19747473,28.53549308
Dilli Ka Dhaba,77.1980333,28.5375472
Govardhan,77.1969242,28.5355234
Mezbaan Grills,77.1981225,28.5381335
Say Cheese,77.19815936,28.53744768
Southy,77.19795015,28.53747419
Monosoz,77.19804244,28.53839431
Waves,77.1988082,28.5386662
Delhi Darbar,77.19696745,28.53576259
Chateau,77.19679244,28.53565508
Nariyal Cafe,77.199152,28.538438
Rustom's Parsi Bhonu,77.19815668,28.53789627
BarShala,77.3006287,28.6557549
Chawla's�_,77.3011977,28.6560516
Domino's Pizza,77.3016337,28.6564531
Sultanat,77.3016026,28.6562624
Bella Italia,77.087897,28.554463
Clever Fox Cafe,77.120642,28.55169
365 Naturals,77.087897,28.554463
Tpot,77.087897,28.554463
4 on 44 Restaurant & Bar,77.1346226,28.6901424
Rambhog,77.1345554,28.6900143
Selfie Lounge Restro & Bar,77.13477239,28.68990208
BTW,77.1177269,28.7003322
Chilli Pepper,77.1176394,28.7006401
Pizza Hut,77.1172629,28.7006935
Puri Bakers,77.1175742,28.7004868
Jaiveer Naan & Chaap,77.1176368,28.7004261
Aggarwal's Sweets Paradise,77.2542078,28.52497428
Bikaner Sweets,77.2542551,28.5253209
Cafe Coffee Day,77.25014627,28.52813297
Cakeophony By Sonali,0.0,0.0
Chandra Sweets,77.2540557,28.5255719
Chhotu Mashhoor Kathi Roll,77.25411225,28.52569245
Green Chick Chop,77.24689879,28.52810941
Lazeez Restaurant,77.2545694,28.5256646
Madhuvan Chinese Fast Food,77.2532459,28.52560319
Mr Wong,77.249793,28.525675
Mughlai Shahi Rasoi,77.253851,28.5253274
Mumbai Central Street Food,77.24780235,28.52774267
Neha's Treat,77.2540306,28.5257928
New Bakers Shoppee,77.25402072,28.52553898
Pant  Ice Cream Parlour,77.25401971,28.52572397
PM 2 AM Food Bank,77.25118,28.52757
Punjabi Chaap Corner,77.2542022,28.533376
Sartaj Food Corner,77.2540755,28.5258419
The Sugar Therapy,77.252479,28.523785
Biryani Binge,77.25034475,28.53141028
City of Joy,77.25312788,28.53267894
Letz Roll,77.2468466,28.5278902
Nukkad,77.25,28.53
#InstaFreeze,77.253694,28.52542
Aahar Meat and Chicken Shop,77.25,28.52
Food Cafe,77.25012012,28.5299095
Lazeez Restaurant,77.25394236,28.5335614
Lemon Chick,77.2546954,28.525267
Punjabi Chaap Corner,0.0,0.0
Purani Dilli Foods,77.2550814,28.5254928
Tandoori Kebab,77.248174,28.526931
Shree Rathnam,77.2543449,28.5255985
Alaturka,77.1549849,28.541562
Amici Gourmet Pizza,77.1549896,28.5414797
Burger King,77.1551985,28.5417053
Kylin Express,77.155068,28.5411683
Big Fat Sandwich,77.15575699,28.54155381
Fashion Tv Cafe,77.15530144,28.5414127
Kylin Skybar,77.154938,28.5414475
Lemon Drops,77.1552225,28.5410525
Punjabi By Nature Express,77.155099,28.5411702
Red Mango,77.1553877,28.5409809
Starbucks,77.15541266,28.54089671
Peninsular Kitchen,77.1550949,28.5411409
Mithapur,77.2187517,28.5555634
Diggin,77.2194983,28.5556355
Aggarwal Sweet India,77.3169197,28.6603476
Banzara's,77.3063202,28.6594964
Bobby Tikki Wala,77.3168615,28.6603647
Chennai Junction,77.3065547,28.6596493
Chicken Bite,77.3065301,28.6595397
Chocolate Dreams,77.3068973,28.6594042
Dial n Dine,77.316909,28.6602285
Fresh n Refresh,77.3066672,28.6596084
Garden Hut,77.305701,28.6601278
Giani,77.3064966,28.6596561
Jugnu Gaming Zone and Cafe,77.3103233,28.6578549
Keventer's South Indian & Chinese Food,77.3068127,28.6594592
KTS,77.306795,28.65948
Mandarin,77.3061657,28.6598026
Penguin Bakers & Shakers,77.3064705,28.6596774
Rollmates,77.3064258,28.6595258
Tandoori Nights,77.3169899,28.6604475
Burger Dominion,77.3065439,28.6596325
Cafe Gainz,77.306742,28.6595377
Chaskaa,77.3066776,28.6595993
Fabulous Cake Bites,77.3057084,28.6601355
Hangout - A House Of Kathis,77.3065483,28.6594782
Malais By Anands,77.3171967,28.6602308
Panchwati Rasoi,77.317158,28.6598763
Sprinkles Cup & Cake,77.3160226,28.6632543
Target Ice Cream & Bakers,77.3128538,28.660001
The Sweeet Jar,77.3049468,28.6600636
Amar Bakery,77.3066854,28.6595807
Cafe Brewbug,77.3064428,28.6595978
Chilll House Kafe,77.3068152,28.6594371
Cookie Shookie,77.3068421,28.6594206
Fabulous Cake,77.3181158,28.6640178
Jai Maa Shaarde Samose Wala,77.3171146,28.6603594
Madaan Confectionery,77.3180203,28.6636866
Magic Masala,77.3061815,28.6597573
Sikka Chinese Fast Food,77.3065417,28.6579247
Teedo's Cake Inn,77.3056481,28.6600976
Thalaiva Cafe,77.3065199,28.659426
The Cake Affairs,77.3170268,28.6622024
Tulsi Ram Chinese Hut,77.3062409,28.6595326
V. K. Pasta,77.3066115,28.6595859
Xpert Bakers,77.3147803,28.6519961
Juniper Bar - Andaz Delhi,77.12181085,28.55480667
McDonald's,77.2243586,28.5625545
Pizza Hut Delivery,77.2242626,28.5625495
The Arena,77.2245776,28.5624498
Restaurant De Seoul,77.2245397,28.562518
Taksim,77.2239998,28.5625562
Jom Jom Malay,77.224443,28.563155
Kofuku,77.22493695,28.56257437
The Sky High,77.2243747,28.5622825
Haldiram's,77.10154384,28.66894461
Jux Pux - The Dreamer's Cafe,77.238382,28.640954
Pizzaon,77.23196391,28.64244153
FFC Restaurant,77.231881,28.642415
34 Chowringhee Lane,77.1729156,28.6933274
Aapni Dhani,77.1731452,28.6927118
Bengal Sweet Corner,77.1725562,28.692666
Chicken Vicken,77.1664456,28.6849156
Cup-a-licious,77.1763302,28.6976846
Frontier,77.1714778,28.6931895
Metro Fast Food,77.1727344,28.6938333
Nagpal's,77.1664456,28.6848261
Nile Restro & Bar,77.1721967,28.6942435
Popular Chicken,77.1730055,28.6874254
Sardar A Pure Meat Shop,77.1729156,28.6873272
Shankar Fast Food,77.1716576,28.6929381
Singh's Zaika ,77.1767631,28.6812819
The Mirch Masala,77.1731558,28.6931964
The Mirch Masala,77.1736345,28.6873066
Uncle Cake Shop,77.1855851,28.6738532
Kays Bar-Be-Que,77.1731852,28.6933532
Master Bakers,77.1728257,28.6925128
The Master's Fast Food Centre,77.1734098,28.6930613
6 Pack Momos,77.1724219,28.6940223
Al Noor Foods,77.1731402,28.6870353
Avon Kitchen,77.1736822,28.6872769
Bhasad Cafe,77.1808229,28.6720536
Bikaner Kesarvala,77.1685277,28.687879
De Bone Chicken,77.1730688,28.6872543
Indian Fresh Meat Shop,77.1728262,28.687261
JD's Food Court,77.1808229,28.6720536
Keventers,77.1722866,28.6942521
Malhotra Bakery,77.18563,28.6738127
Matthi Wala,77.18,28.67
Nirula's Ice Cream,77.172323,28.694039
Punjabi Chaap Corner,77.1809128,28.6703604
Puran Dhaba,77.1724663,28.6802986
Rama Desi Ghee Meat Wala,0.0,0.0
VadaPav 'n' Frankie,77.1732301,28.6873126
Chhabra Sweets,77.1723764,28.6939921
Kanwarji's,77.1787198,28.6945328
Pizza Hut,77.1780375,28.6929229
Sagar Ratna,77.1779476,28.693362
Smelling Salts,77.1715677,28.6951682
Wah Ji Wah,77.1795361,28.6960643
Wheelyz,77.1782172,28.693567
Bell Pepperz,77.1795201,28.6965128
Bharat Sweets,77.1780375,28.6929229
Invitation,77.1794454,28.6961234
Mystique Melange,77.1702198,28.6963822
Pandit Ji Paranthe Wale,77.1799506,28.6965655
Raju Chat Palace,77.1855035,28.680204
Seasonings - The Spice Mysteries,77.1793165,28.6950531
SGF - Spice Grill Flame,77.1794162,28.6961906
Apni Rasoi,77.177678,28.6923511
Bablu Kabab Shop,77.1781273,28.6919464
Cake o' Cuisine,77.1778577,28.691831
Domino's Pizza,77.1778168,28.6924171
Hunger Flames,77.1835542,28.6872232
Puran Chand Ambala Wale Di Hatti,77.1780375,28.6924751
The Cake Gallery,77.1674237,28.6849542
Bablu Chic Inn,77.1780492,28.6924851
Masala Basket,77.1778832,28.6921495
Udta Punjab,77.1780375,28.6924751
Munch Nation,77.17785772,28.69218909
Bengali Pastry Shop & Snack Bar,77.2319679,28.6295216
Bhimsain's Bengali Sweet House,77.231938,28.6297833
Cafe Coffee Day,77.22546157,28.62981784
Colonel's Kababz,77.2322198,28.6291908
Faasos,77.22947,28.637044
Karachi Bakery,77.2321395,28.6296552
Nathu's Sweets,77.2321162,28.6297135
Sachdeva Confectioners,77.23034,28.636706
Bengali Sweet House,77.2319464,28.6296407
Bijoli Grill,77.22564027,28.62586289
Nathu's Pastry Shop,77.2320661,28.6291468
Balaji Dhaba,77.2297102,28.6302526
Bhagat Ji,77.22556986,28.62948089
Hangout Kathi Rolls,77.229817,28.6305852
Makers & Bakers,77.2243937,28.6337562
Habibi Express,77.232182,28.6291992
Cafe Coffee Day,77.16410805,28.55860308
China Town,77.16399444,28.55882222
Domino's Pizza,77.16454592,28.55759742
High Street Kitchen & Bar,77.16416739,28.55803178
Pizza Hut,77.16408022,28.55750937
Sugar & Spice - Le Marche,77.16383245,28.55735771
The Kathis,77.16335401,28.55749052
The Kylin Experience,77.16345278,28.55915278
Arabian Nites,77.16421165,28.55731442
Asia Kitchen,77.16395449,28.55894144
Dunkin' Donuts,77.16427334,28.55739275
Krips Restaurant,77.16388777,28.55720016
McDonald's,77.16365643,28.5574864
Yo! China,77.16364905,28.55722872
RPM,77.16416772,28.55756561
By The Way - Bellagio,77.1799244,28.6963277
Red - Bellagio,77.1800463,28.6962508
Soul Curry - Bellagio,77.1799244,28.6963277
Alpha 63,77.1271685,28.5488265
Bite-N-Sip,77.1884602,28.5677783
Lotus Garden,77.1870054,28.5692067
Meethas Sweets,77.1882805,28.5682092
Nirula's,77.18884371,28.56747782
Punjabi Tadka,77.1883704,28.5680386
Snack Bar,77.1872056,28.5682072
South Indian Food,77.1884696,28.567558
Domino's Pizza,77.18894932,28.56902165
Southy,77.18844105,28.56823664
Coffee Shop - Centaur Hotel,77.115196,28.543091
Al Kuresh,77.1918744,28.5841464
Angan Bakery & Cafe,77.191515,28.5850979
Bamboo Chopstix,77.1916048,28.5842999
Bawarchis,77.1915599,28.5842508
Bikanervala,77.1912454,28.5851618
Cafe Coffee Day,77.1909759,28.5834333
Chanakya Bar-Be-Que,77.1914283,28.5843608
Chattisgarh Bhawan,77.1863937,28.6043227
Chimney,77.1916048,28.5843895
China Town Sizzlers,77.1915599,28.5842508
Chinese Bite,77.1917436,28.5842927
Chinese Garden,77.191558,28.5843202
Costa Coffee,77.1683666,28.5952992
Food Point,77.1867082,28.6024263
Ikko,77.1860137,28.6021467
Jammu And Kashmir House,77.1969056,28.5998612
Laguna,77.1916947,28.5843085
Momo Point,77.1917845,28.5841379
New Zaika,77.1917845,28.5841379
Organic Express,77.1933486,28.5867665
Tamil Nadu House Canteen,77.1908861,28.5830663
The Chocolate Avenue,77.1863937,28.5795901
Chimney Sizzlers,77.1916048,28.5842999
Gujarat Bhawan Restaurant,77.1971751,28.5985428
It��s Sinful,77.1735895,28.5974082
Jakoi,77.1876516,28.6055182
Arunachal Bhawan,77.1980469,28.5986962
Hotel New Tamil Nadu,77.1908861,28.5830663
Milan Food,77.1917845,28.5841379
Playboy Club,77.1974446,28.5957906
Moti Mahal Delux,77.1871125,28.6016137
The Treat,77.178936,28.5928569
Break Fast Point,77.2820446,28.6555014
Breakfast Corner,77.2822063,28.655449
Domino's Pizza,77.2777758,28.6519888
Frontier,77.2816637,28.656024
Prince Cafe,77.2821725,28.6548389
Spicy Eleven,77.2779746,28.6536873
Vaishno Punjabi Dhaba,77.2822247,28.6512423
Adarsh Bhojnalaya,77.224214,28.6564057
Al Haj Bakery,77.2278068,28.6545089
Anmol Chicken,77.2094826,28.663599
Babu Ram Paranthe Wale,77.2304115,28.6560115
Bhaijaan Kababs,77.2335101,28.6494534
Bhikharam's,77.22398333,28.65688889
Bikanervala,77.2244176,28.6566711
Brijwasi Bhoj,77.2243841,28.6568732
Brijwasi Restaurant,77.2243823,28.656851
Comesum,77.2280206,28.6606804
Inderpuri Restaurant,77.2231981,28.6578654
Kamdhenu Family Corner,77.2271781,28.6563302
Khalsa Hindu Hotel,77.2234955,28.658756
Mahalaxmi Mishthan Bhandar,77.2234057,28.6581203
McDonald's,77.23421395,28.65606667
McDonald's,77.22333167,28.65664
Natraj Cafe,77.2305013,28.6561992
Padam Chaat Corner,77.23,28.66
Pandit Ved Prakash Lemon Wale,77.2268188,28.6565647
Pt. Babu Ram Devi Dayal Paranthe Wale,77.2307138,28.6560495
Rabri Bhandar,77.2305013,28.6561097
Ram Parshad Makhan Lal,77.2155012,28.6625615
Rambhoj,77.2324772,28.6562981
Rehmatullah's Hotel,77.233555,28.6491441
Sharma Bhojnalay,77.2306151,28.6559026
Shree Balaji Chaat Bhandar,77.2320281,28.656524
Shri Duli Chand Naresh Gupta,77.2269535,28.6476635
Shri Hari Sharnam,77.222732,28.6577424
Sindhi Chicken,77.2316689,28.6573856
Soni Bhojnalaya,77.223481,28.657748
Super Restaurant,77.2320281,28.6567032
Tiwari Ji Confectioner,77.2306809,28.6561268
Wah Ji Wah,77.2328586,28.6562478
Zaika Mughlai Foods,77.2233607,28.6566379
Al Yousuf,77.2254715,28.6551819
Amritsari Lassi Wala,77.2234007,28.6567084
Annapurna Bhandar,77.2323664,28.6563295
Bishan Swaroop Chaat Bhandar,77.2309504,28.6561525
Gole Hatti,77.2230342,28.6572505
Haldiram's,77.2316689,28.6563106
Kanwarji's,77.2307707,28.6562249
Kedarnath Prem Chand Halwai,77.229983,28.6556971
Keventers,77.2314893,28.6562039
Khan Omelette Corner,77.2215109,28.6551982
Natraj Dahi Bhalle Wala,77.2305013,28.6561992
Old Famous Jalebi Wala,77.233555,28.6561321
Pt. Gaya Prasad Shiv Charan Paranthe Wale,77.2304115,28.6561011
Pt.Kanhaiyalal & Durga Prasad Dixit Paranthe Wale,77.2304674,28.6560207
Shiv Misthan Bhandar,77.2243039,28.6568622
Special Jalebi Wala,77.2320562,28.6566115
Tewari Bros Confectioners,77.2266392,28.6566371
Annapurna Chaat & Sweets,77.2315132,28.6562432
Delhi-6 The Chicken Planet,0.0,0.0
Dessi Food,77.2319961,28.6574304
Foody Dragon,77.2319612,28.6572972
Grover Eating Point,77.2352925,28.6570185
Hotel 121 Shakahari,77.2234506,28.657811
Lala Chaap Corner,77.233113,28.6526767
Meghraj & Sons,77.2233158,28.6565888
Old Kheer Shop,77.225538,28.65045
Punjabi Chicken,77.2316689,28.6573856
Ratan Singh,77.2338244,28.6531118
Shri Bhujia Bhandar,0.0,0.0
Chaina Ram Sindhi Confectioners,77.2235803,28.6566622
Giani's di Hatti,77.2233575,28.6579744
Jung Bahadur Kachori Wala,77.2298726,28.6556914
Lakhori - Haveli Dharampura,77.2322078,28.653316
Milk n More,77.2310851,28.650566
Kuremal Mohan Lal Kulfi Wale,77.2270433,28.6477617
Hira Chaat Corner,77.2293337,28.6501751
Kuremal Mahavir Prasad Kulfi Wale,77.2268188,28.6476059
Shakahari Restaurant,77.2270883,28.649513
Shri Gujrat Namkeen Bhandar,77.2293345,28.6501776
Standard Sweets,77.2273577,28.6494491
Sudarshan,77.2302935,28.6504067
Ustad Moinuddin Kebab,77.2261003,28.6498667
Ashok Chaat Corner,77.2268745,28.6493909
Jain Coffee House,77.2295582,28.65051
Shyam Sweets,77.2303113,28.6504756
Spicy Food Court,77.16154855,28.49562447
Aristocrat Sweet Shop,77.24861238,28.5400835
Balluchi's - The Royal Cuisine,77.2518548,28.5399184
Bunty Dhaba,77.25204963,28.53972535
Gopal's Restaurant & Caterer's,77.24894397,28.54027996
Horn Please,77.2564223,28.5374979
Khatey Raho,77.2488511,28.5401398
Kolkata Biryani House,77.24887993,28.54032355
Kolkata Hot Kathi Roll,77.2485628,28.5401027
Madly Bangalee,77.2533122,28.5363941
Oh! China,77.24785432,28.54140536
Punjabi Zaika,77.2534878,28.5364501
Rabi Snacks Corner,77.24898689,28.5401377
Republic of Chicken,77.2534614,28.5364925
Roll n Roast,77.24858187,28.54001105
Roller's High,0.0,0.0
Royal Chick 'N',77.2481801,28.5414227
Royal Kolkata Biryani,77.2487302,28.5404268
Sameer's Restaurant,77.2533324,28.53629071
Sanjha Chulha,77.25324858,28.53638025
Shepherd's,0.0,0.0
Soya King,77.2532497,28.5364506
Tasty Tonight,0.0,0.0
The Mustard,77.248798,28.540204
Tibb's Frankie,77.2534364,28.5363915
Wazwaan Restaurant,77.2417726,28.5426944
Yummi Kolkataa,77.248847,28.5399215
Annapurna Sweet House,77.25338604,28.53622797
Ashirbad,77.2431467,28.5408504
Chocolatiers - The Chocolate Boutique,77.248454,28.5371718
Dadu Cutlet Shop,77.25329351,28.53622856
Dogs & Wiches,77.2530626,28.53681321
Maa Tara,77.2532976,28.5362306
My Spice Kitchen,77.2487359,28.5403982
The Singing Tree,77.2488222,28.5403609
Baba Chicken Ludhiana Wale,77.24996019,28.54047929
Bengal Snacks,77.24868078,28.54036184
Brownies & More,77.2485055,28.5371328
Cafe Coffee Day,77.2530302,28.5393728
Craving Cure,77.2533385,28.5366561
Cuisine,77.2417726,28.5426944
Food Nation,0.0,0.0
Kamala Fast Food & Chinese,77.25298069,28.5359835
Lokenath Sweets,77.2484567,28.5371718
Me and My Cake,0.0,0.0
Chulha Punjabi Da,77.25327071,28.53634285
Viva Hyderabad,77.2529294,28.53692899
Metro Grill,77.1142232,28.7168739
Cafe Cruise,77.1232509,28.6501775
Etal The Lounge Bar,77.123654,28.6502181
Game of Legends - Sports Bar Grill & Lounge,77.1233229,28.650366
Al-raaya,77.220848,28.671114
Authentique Bites,77.2253817,28.6764039
Embassy,77.2252021,28.6766555
Narang's Bake 'n' Cake,77.222238,28.7027947
New Darvesh,77.2203223,28.6976361
1UP,77.2252161,28.6762903
Gujarati Samaj Santushti,77.2241691,28.6722125
Hind Bakery & Chinese Fast Food,77.2222477,28.7028124
Hot Pot,77.2213398,28.7008282
Punjabi Flavour,77.2212499,28.6919529
Saras Fast Food Feast,77.2224176,28.6726275
Shama Chicken Corner,77.2211471,28.6917878
The Night Owl,77.2255613,28.6765107
Wimpy Sweets And Confectioners,77.2204415,28.6975181
Boa Village,77.2252919,28.6767537
Anand Ji Restaurant,77.26811942,28.56171513
Baskin Robbins,77.2683524,28.5620725
Bhoj Restaurant,77.26825587,28.56150782
Brijwasi Restaurant,77.268392,28.56159321
Cafe Coffee Day - The Lounge,77.2690337,28.562628
Cafe Coffee Day,77.26926506,28.5624519
Chaat Tadka,77.26820022,28.56128843
Chawla's Unique Chicken Corner,77.26839837,28.56136028
Dawat Khana,77.2688013,28.562384
Eat n Joy,77.2684871,28.5614129
Khan Chicken Biryani,77.26784986,28.56181849
Kolkata Roll,77.2685365,28.56132406
R. Ahmad Food,77.269169,28.562686
Sab Ke Khatir,77.268562,28.560994
Bon Bon Pastry Shop,77.26831857,28.56217362
Moksha,77.26906691,28.56231173
Pebble Street,77.26893816,28.56253759
Kebab Gallery,77.26817206,28.56203051
Amber,77.2208907,28.6301966
Attitude Kitchen & Bar,77.22035229,28.63004355
Cafe Coffee Day,77.2198128,28.6329609
Castle 9,77.2194984,28.6348572
Costa Coffee,77.2321919,28.62925605
Delhi Darbar Dhaba,77.2298312,28.6305968
Garam Dharam,77.2226871,28.6317119
Gola Sizzlers,77.2198577,28.6352499
Indian Coffee House,77.2160401,28.6305402
My Bar Lounge & Restaurant,77.2165791,28.6323836
My Bar Square,77.2213398,28.6328378
Sagar Ratna,77.220409,28.6356827
The Immigrant Cafe,77.2190044,28.6340485
MOB Brewpub,77.2226422,28.6332756
Naturals Ice Cream,77.2221482,28.6343484
Zabardast Indian Kitchen,77.22217988,28.63259937
Anand Restaurant,77.2208008,28.6290232
Berco's,77.2172977,28.6324521
Blues,77.22061079,28.62986493
Burger King,77.2212499,28.6327396
